"mac","firstActivatedAt","name","productId"
"142536ee-9a9f-293d-ae5f-88b9a54fbaf8","2023-03-06T08:42:26.717Z","Công tắc 3","RDSWBM0303010001"
"164fb77a-edd7-b13b-9b9e-1b6f48bc02d6","2023-03-06T08:46:33.941Z","Công tắc 3","RDSWBM0303010001"
"a0bc9a58-2558-3438-9e16-c4b25d5e2572","2023-03-06T09:07:28.543Z","Công tắc 3","RDSWBM0303010001"
"7e96ed05-b8a2-003d-ac55-3e19ac1787f5","2023-03-06T09:11:25.412Z","Công tắc 3","RDSWBM0303010001"
"3c1a9204-1858-4637-a7bf-135dc50dac8d","2023-03-06T09:16:45.084Z","Công tắc 3","RDSWBM0303010001"
"178c36f4-cc6e-003e-afb4-01205297095b","2023-03-06T09:27:18.494Z","Công tắc 3","RDSWBM0303010001"
"00e4e23f-128e-c93a-bf85-fbc60375629a","2023-03-07T01:55:51.915Z","Công tắc 3","RDSWBM0303010001"
"2e09c658-6186-6733-be01-d25382c05fa5","2023-03-07T08:43:23.624Z","Công tắc 3","RDSWBM0303010001"
"ea9e73ce-795f-ed37-ba87-73c6f6af9b3c","2023-03-07T08:45:10.284Z","Công tắc 3","RDSWBM0303010001"
"5c461951-2111-113c-9221-43e78f9a0fdf","2023-03-07T08:50:23.439Z","Công tắc 3","RDSWBM0303010001"
"8620ee24-69e2-2f36-9990-ce8d0b7d9502","2023-03-07T09:00:34.040Z","Công tắc 3","RDSWBM0303010001"
"9a632ebf-f78b-5739-b7d2-c1a84802a72b","2023-03-07T09:02:13.662Z","Công tắc 3","RDSWBM0303010001"
"2023-03-09T03:50:28.101Z","d38125ef-be22-e43f-a534-4ce3901f89d1","Công tắc 3","RDSWBM0303010001"
"3b73ac76-e95b-3d3a-838f-23d72ebab019","2023-03-10T04:06:37.032Z","Công tắc 3","RDSWBM0303010001"
"2023-03-10T11:15:37.577Z","46fea11e-6190-3735-abd0-090c6b28392b","Công tắc 3","RDSWBM0303010001"
"2023-03-10T11:30:15.602Z","684a16e8-ce6d-033e-aec9-04177cc58dea","Công tắc 3","RDSWBM0303010001"
"f506a5ef-f293-5d31-9722-3fbfa777af65","2023-03-11T08:22:30.530Z","Công tắc 3","RDSWBM0303010001"
"242d0bb9-23ae-df39-a828-329f91470b33","2023-03-11T08:33:42.979Z","Công tắc 3","RDSWBM0303010001"
"88ccf2dc-82bf-7430-9164-985a872880fa","2023-03-11T09:27:18.697Z","Công tắc 3","RDSWBM0303010001"
"47d4fa33-089c-643a-b2b3-dcdeed7f0268","2023-03-11T16:38:16.989Z","Công tắc 3","RDSWBM0303010001"
"2023-03-13T02:07:28.118Z","f8835496-287c-8431-98cb-3638ab4a7a8d","Công tắc 3","RDSWBM0303010001"
"2023-03-13T02:36:28.375Z","03918a18-06b1-9e3c-bd3c-31138772a774","Công tắc 3","RDSWBM0303010001"
"2023-03-13T02:37:45.738Z","c6616b4e-9390-c13a-b99f-ca545611dbe4","Công tắc 3","RDSWBM0303010001"
"8f132cd1-305f-4339-8132-5df6f2798f74","2023-03-14T02:42:52.517Z","Công tắc 3","RDSWBM0303010001"
"d690b94b-67ff-8930-b5b3-6806e73144c0","2023-03-14T02:49:28.415Z","Công tắc 3","RDSWBM0303010001"
"b8612991-336e-9b3b-8285-5d76a791ddbd","2023-03-14T02:53:30.195Z","Công tắc 3","RDSWBM0303010001"
"2ca8d1c0-445f-cc3a-ab5d-231a6c0ddd0b","2023-03-14T04:17:16.063Z","Công tắc 3","RDSWBM0303010001"
"45a401f7-a55d-0739-9560-9e2913c2ec5e","2023-03-14T04:20:13.349Z","Công tắc 3","RDSWBM0303010001"
"805fb828-6d23-0a3a-9e32-0a6d11ed4ce8","2023-03-14T08:23:00.986Z","Công tắc 3","RDSWBM0303010001"
"2023-03-15T08:48:59.065Z","ba14c2f0-d5b6-6035-8143-d95679b0c4ed","Công tắc 3","RDSWBM0303010001"
"dc67af37-5b93-b331-b84e-8148f11c7043","2023-03-16T07:16:10.370Z","Công tắc 3","RDSWBM0303010001"
"383ac9d1-dcb7-b03f-9696-afa0da6ab483","2023-03-16T07:31:35.535Z","Công tắc 3","RDSWBM0303010001"
"2023-03-16T13:15:34.548Z","ebd219ed-ec0b-c033-9a10-2b51f0e65b73","Công tắc 3","RDSWBM0303010001"
"ef30cda3-bb7a-8932-8f62-c8329a61c3cc","2023-03-17T02:59:16.459Z","Công tắc 3","RDSWBM0303010001"
"b5b62d1d-9064-fa3b-8b4d-9cffefb56308","2023-03-20T13:03:39.833Z","Công tắc 3","RDSWBM0303010001"
"21988dae-8d8b-4c3e-b308-534faef55a0f","2023-03-20T14:37:00.791Z","Công tắc 3","RDSWBM0303010001"
"2023-03-21T04:01:51.756Z","d9529780-7fee-433b-a11b-70d5bb794ff8","Công tắc 3","RDSWBM0303010001"
"d2495ab5-4084-3b39-b5b8-bd519287c5a4","2023-03-22T02:39:35.475Z","Công tắc 3","RDSWBM0303010001"
"dd5e3faf-1aff-6f3a-bd7a-44d8df1e3085","2023-03-22T02:58:09.262Z","Công tắc 3","RDSWBM0303010001"
"d12c8b06-7751-9e3e-a11a-82390905c522","2023-03-22T02:58:57.551Z","Công tắc 3","RDSWBM0303010001"
"5017e5a9-30cc-f432-a5f4-c318c569a6e4","2023-03-22T03:54:09.337Z","Công tắc 3","RDSWBM0303010001"
"17c0b81e-73d8-c53c-abd8-09fbc9e1aac1","2023-03-22T04:04:34.091Z","Công tắc 3","RDSWBM0303010001"
"8a77078d-6e75-0c3c-a32d-1f076911788d","2023-03-22T04:07:40.472Z","Công tắc 3","RDSWBM0303010001"
"24e184cb-3529-853a-9606-f21c35de9bca","2023-03-22T04:51:48.135Z","Công tắc 3","RDSWBM0303010001"
"284ebf6d-c08e-6a3b-8291-aca88929777a","2023-03-22T04:55:43.607Z","Công tắc 3","RDSWBM0303010001"
"2023-03-22T16:37:34.088Z","1db26022-cdda-c73b-ac2b-41df8f963d9d","Công tắc 3","RDSWBM0303010001"
"2023-03-23T08:47:39.749Z","3ff6737c-b6a5-1f30-8dae-d05eb88ef3ed","Công tắc 3","RDSWBM0303010001"
"1c7d2ad0-8641-953e-a775-0b46d27fefe6","2023-03-24T03:27:02.409Z","Công tắc 3","RDSWBM0303010001"
"1970f268-663a-f630-b774-0974e907e548","2023-03-24T08:08:05.966Z","Công tắc 3","RDSWBM0303010001"
"b37c36d8-74ed-b538-af8a-5c53f055b2f4","2023-03-24T08:11:27.374Z","Công tắc 3","RDSWBM0303010001"
"0ecb51be-7696-7730-a40d-c80cb906ff26","2023-03-24T08:48:38.333Z","Công tắc 3","RDSWBM0303010001"
"838a939b-1636-9f3b-9e72-84c161ac8b41","2023-03-25T03:31:26.646Z","Công tắc 3","RDSWBM0303010001"
"2023-03-27T10:27:09.516Z","d868a268-4f35-4c30-8ba5-a0077b16d643","Công tắc 3","RDSWBM0303010001"
"f2e4cda6-2965-f53b-bb1d-0c9b8052890c","2023-03-27T10:45:57.781Z","Công tắc 3","RDSWBM0303010001"
"2023-03-28T01:50:25.939Z","79121227-64b9-df36-8eda-409d039df82c","Công tắc 3","RDSWBM0303010001"
"640f4e2c-75a5-633b-b41e-032ce391091b","2023-03-28T06:22:09.095Z","Công tắc 3","RDSWBM0303010001"
"a13e7aca-f7d2-0c35-bdd1-4f88b19a51ed","2023-03-31T05:34:28.200Z","Công tắc 3","RDSWBM0303010001"
"2023-03-18T13:07:01.041Z","d1f6d148-9c45-4330-87d3-e0529df56bd9","Công tắc 2","RDSWBM0302020001"
"2023-03-18T13:11:41.094Z","51a78805-d838-0e3b-ac85-8f761963d23f","Công tắc 2","RDSWBM0302020001"
"2023-03-01T01:58:45.298Z","8b656cad-a66d-a937-9afc-996d38c7f044","Công tắc 2","RDSWBM0302010001"
"5e9976e1-f3ff-3f32-8f82-35e1cd464d3e","2023-03-01T03:02:30.496Z","Công tắc 2","RDSWBM0302010001"
"6f318d83-c0db-5c31-a444-048fea596ac2","2023-03-01T09:13:20.743Z","Công tắc 2","RDSWBM0302010001"
"2023-03-02T12:13:30.921Z","4654a4bf-aba9-1f3f-90f8-c8f49b4ff119","Công tắc 2","RDSWBM0302010001"
"2023-03-04T13:45:36.239Z","dd36f945-abb8-8131-87c7-1fd6299c84a2","Công tắc 2","RDSWBM0302010001"
"627bede3-473a-1936-8dd1-de0383f6ca99","2023-03-05T19:58:49.855Z","Công tắc 2","RDSWBM0302010001"
"c9e7ff45-3d22-fc39-bf94-e9bb5686ae2e","2023-03-07T07:55:14.183Z","Công tắc 2","RDSWBM0302010001"
"d97edb3d-6d77-f433-ae69-9d12cf2aa2b7","2023-03-07T07:59:26.569Z","Công tắc 2","RDSWBM0302010001"
"a0b7a2c0-9a28-de33-b1e9-9ca1c6513f9b","2023-03-07T08:02:19.422Z","Công tắc 2","RDSWBM0302010001"
"e135e691-59fd-6c38-9da9-38e409a8bdd1","2023-03-07T08:13:52.474Z","Công tắc 2","RDSWBM0302010001"
"4a4fa69d-4f90-2a37-b77c-754ba3847909","2023-03-07T08:15:44.891Z","Công tắc 2","RDSWBM0302010001"
"7a94956d-5b29-7b3c-88fa-7318fee8d0a3","2023-03-07T08:23:14.062Z","Công tắc 2","RDSWBM0302010001"
"0ddf1181-6213-5a39-b13d-079523cf056e","2023-03-07T08:40:58.458Z","Công tắc 2","RDSWBM0302010001"
"76a87346-1414-ec3f-818f-7bb532d0bdd0","2023-03-07T08:48:11.717Z","Công tắc 2","RDSWBM0302010001"
"df45e55c-3806-a53f-85e9-a39782c6951a","2023-03-07T09:02:51.843Z","Công tắc 2","RDSWBM0302010001"
"2023-03-08T04:02:57.851Z","f4bcc923-56a1-3b3e-80df-c019aa372245","Công tắc 2","RDSWBM0302010001"
"9c692530-569d-bc33-b971-6626b974e2c6","2023-03-09T03:52:34.486Z","Công tắc 2","RDSWBM0302010001"
"a9d7b9b6-0250-4131-b8dd-2f1b7d0f8c49","2023-03-11T08:26:27.437Z","Công tắc 2","RDSWBM0302010001"
"d9a6cacc-0aa5-b631-9896-49a1ccca3d44","2023-03-11T08:27:00.231Z","Công tắc 2","RDSWBM0302010001"
"7ce9518e-84ba-a93d-9eed-439f1e18c739","2023-03-11T08:28:13.257Z","Công tắc 2","RDSWBM0302010001"
"712d9255-8ca1-ab36-a9f9-e87f25b8a92e","2023-03-11T08:31:50.876Z","Công tắc 2","RDSWBM0302010001"
"2023-03-13T02:30:21.076Z","e29cab5b-81ab-ec3a-9144-49765d7b2eae","Công tắc 2","RDSWBM0302010001"
"2023-03-13T02:34:57.040Z","dbc968c2-1477-3a3c-8643-c760c0d44a1a","Công tắc 2","RDSWBM0302010001"
"1d99e8fe-9d9f-4837-a5f2-195d71d88e07","2023-03-13T03:06:58.087Z","Công tắc 2","RDSWBM0302010001"
"a90fef52-6dba-733b-b4ca-125fd45c65e7","2023-03-14T03:54:20.937Z","Công tắc 2","RDSWBM0302010001"
"e6b4c063-a4d6-ad32-9644-22371c111ee0","2023-03-14T03:56:44.285Z","Công tắc 2","RDSWBM0302010001"
"79f8f771-a8f5-1d3f-8c1c-5442e70aec85","2023-03-14T03:58:37.571Z","Công tắc 2","RDSWBM0302010001"
"4116b97f-1085-c23c-b06a-d93a9c9b0438","2023-03-14T04:00:47.676Z","Công tắc 2","RDSWBM0302010001"
"b534fb91-0977-033b-b75a-578ad9361c96","2023-03-14T04:10:23.350Z","Công tắc 2","RDSWBM0302010001"
"bc5af60d-3b4f-4e3f-8838-fd8b99a246ea","2023-03-14T04:11:18.634Z","Công tắc 2","RDSWBM0302010001"
"29f5ae31-05da-eb36-8cbf-d2598b6dc342","2023-03-14T04:18:30.170Z","Công tắc 2","RDSWBM0302010001"
"f2efcf2d-881f-d432-ae9c-1761da156280","2023-03-14T08:19:01.510Z","Công tắc 2","RDSWBM0302010001"
"2023-03-15T08:38:09.214Z","b318ba06-f74b-f639-8463-007744d94201","Công tắc 2","RDSWBM0302010001"
"2023-03-15T08:53:54.956Z","c1fa1f7c-0cf6-ac3d-a231-0167ad8488a7","Công tắc 2","RDSWBM0302010001"
"2023-03-15T08:54:51.238Z","17dbdba3-872a-4e36-8c4b-0d15516ce8a2","Công tắc 2","RDSWBM0302010001"
"2023-03-16T03:45:51.478Z","9baa37e0-1188-8332-a9ba-4fdae32616ab","Công tắc 2","RDSWBM0302010001"
"de5471da-cfa5-fd32-9180-d8aa6e53e8c1","2023-03-17T04:16:18.927Z","Công tắc 2","RDSWBM0302010001"
"540d96e1-38ab-a732-a1b0-a7ac52f0652a","2023-03-18T06:26:13.669Z","Công tắc 2","RDSWBM0302010001"
"522077cd-5863-2431-a786-72a51a93976a","2023-03-18T06:34:30.762Z","Công tắc 2","RDSWBM0302010001"
"5eaf10a9-9a0d-a23d-ac8a-bb19b78a40d7","2023-03-18T06:54:40.755Z","Công tắc 2","RDSWBM0302010001"
"365a1420-40c0-763f-84fe-8f10513aabf2","2023-03-20T08:58:38.117Z","Công tắc 2","RDSWBM0302010001"
"6c225985-80b5-dd3a-ac57-9aa6b66a97af","2023-03-20T14:37:20.570Z","Công tắc 2","RDSWBM0302010001"
"2769abe7-204f-773b-9606-98899c8c023e","2023-03-20T15:04:44.193Z","Công tắc 2","RDSWBM0302010001"
"424d7785-4491-a537-8280-312fadd2ffa7","2023-03-20T15:14:52.352Z","Công tắc 2","RDSWBM0302010001"
"a830cf5b-7eba-2438-a9e8-2cc631194ae7","2023-03-20T15:17:57.419Z","Công tắc 2","RDSWBM0302010001"
"4a23e633-79f0-2a3c-b200-e472f8cee025","2023-03-22T02:27:37.622Z","Công tắc 2","RDSWBM0302010001"
"91315d80-68cd-8235-b8d9-01bc0b972b63","2023-03-22T02:34:35.473Z","Công tắc 2","RDSWBM0302010001"
"d867a768-7942-0932-acad-d481103d41e8","2023-03-22T02:35:47.315Z","Công tắc 2","RDSWBM0302010001"
"487872b1-580e-483c-a19e-b35752c954bc","2023-03-22T02:41:25.440Z","Công tắc 2","RDSWBM0302010001"
"0c219de4-2624-e532-a0b2-c87eb88684b2","2023-03-22T03:56:08.139Z","Công tắc 2","RDSWBM0302010001"
"9b9ab38e-5eae-c73c-bc04-7505d676aeb5","2023-03-22T03:58:48.361Z","Công tắc 2","RDSWBM0302010001"
"fb627b33-08e1-8036-ad15-e90627379960","2023-03-22T04:32:03.119Z","Công tắc 2","RDSWBM0302010001"
"8a16a8e2-09f6-a432-82db-366de5437840","2023-03-22T04:33:48.564Z","Công tắc 2","RDSWBM0302010001"
"2023-03-22T16:31:49.278Z","d0f8f947-d935-3531-a94a-3cbd3b250522","Công tắc 2","RDSWBM0302010001"
"da63fc92-b6b5-913c-b4e4-ca8d95afb568","2023-03-23T04:32:24.492Z","Công tắc 2","RDSWBM0302010001"
"39103d8f-8f20-ee33-898b-b7425184460b","2023-03-23T04:33:36.949Z","Công tắc 2","RDSWBM0302010001"
"2023-03-23T08:36:15.336Z","9eef3030-0552-203d-9293-f5b29a99e711","Công tắc 2","RDSWBM0302010001"
"2023-03-23T08:38:07.656Z","f6e02b98-ad06-5a30-baa5-8ec6343404b7","Công tắc 2","RDSWBM0302010001"
"2023-03-23T08:38:52.050Z","06e412dc-4530-0a3d-800e-1094dd3f06fe","Công tắc 2","RDSWBM0302010001"
"2dd39944-d0e4-d436-bc1e-985e0fec6b6e","2023-03-23T08:57:05.656Z","Công tắc 2","RDSWBM0302010001"
"2023-03-23T09:37:38.685Z","f4f84746-ed79-c03c-8fc6-f7cffb0c5293","Công tắc 2","RDSWBM0302010001"
"b175e7fd-b64b-143d-8c4c-63368cfc8438","2023-03-24T03:24:27.335Z","Công tắc 2","RDSWBM0302010001"
"df972059-cbbb-6e3e-b039-27c54d4576e2","2023-03-24T03:27:49.364Z","Công tắc 2","RDSWBM0302010001"
"0b4e7f9c-b656-853e-8fff-267f254ada40","2023-03-24T03:28:34.908Z","Công tắc 2","RDSWBM0302010001"
"89e21408-fb73-f732-9350-0fd198d57e26","2023-03-24T03:29:41.807Z","Công tắc 2","RDSWBM0302010001"
"5773ffee-2de1-4d39-b6c8-735c8911dff9","2023-03-24T03:30:26.618Z","Công tắc 2","RDSWBM0302010001"
"16b81fdf-d267-e433-990a-787083cd9001","2023-03-24T08:06:47.514Z","Công tắc 2","RDSWBM0302010001"
"f359925f-6671-3637-958b-0a469d7721e4","2023-03-24T08:08:31.523Z","Công tắc 2","RDSWBM0302010001"
"345bf6a8-9a05-133e-a022-083971da2271","2023-03-24T08:13:11.762Z","Công tắc 2","RDSWBM0302010001"
"e10a95f9-2764-9d33-8330-efd53e51a96d","2023-03-24T12:57:06.317Z","Công tắc 2","RDSWBM0302010001"
"19f41574-bef5-6f32-b1d0-6559dc0a9631","2023-03-25T05:40:33.061Z","Công tắc 2","RDSWBM0302010001"
"2023-03-26T02:35:40.157Z","86dbb3cc-504d-4e36-9107-076b6b0ab051","Công tắc 2","RDSWBM0302010001"
"23af9913-c855-7a36-98b5-9bb809d1f297","2023-03-27T09:01:04.319Z","Công tắc 2","RDSWBM0302010001"
"da6f4eeb-cc07-ae3d-be1a-0366e7df913f","2023-03-27T10:09:46.949Z","Công tắc 2","RDSWBM0302010001"
"2023-03-28T01:51:42.159Z","2c4d6dd6-4090-783a-9c9e-f01209e64785","Công tắc 2","RDSWBM0302010001"
"2f7fa022-fb6b-fb3a-8216-7b1eb81da159","2023-03-28T04:17:28.246Z","Công tắc 2","RDSWBM0302010001"
"b894e943-ef28-5637-b376-cda38baa045d","2023-03-28T04:19:42.286Z","Công tắc 2","RDSWBM0302010001"
"d66398d1-a9d0-8935-b5c3-7da3d3e965f5","2023-03-28T06:21:34.474Z","Công tắc 2","RDSWBM0302010001"
"3633e193-7cbf-433b-81a1-fd9f4ccdddf8","2023-03-03T08:46:30.266Z","Công tắc chuyển mạch","RDSWBM0301030001"
"5b4c3f9b-6f81-fc3b-bcd2-10c17e52d2dc","2023-03-03T09:00:07.779Z","Công tắc chuyển mạch","RDSWBM0301030001"
"2023-03-18T06:19:23.054Z","9161a3f6-a07e-6a31-8f4e-a6fb871806c0","Công tắc chuyển mạch","RDSWBM0301030001"
"3cb33db0-ee35-3930-a347-9e8f1e6448d7","2023-03-28T02:24:18.372Z","Công tắc chuyển mạch","RDSWBM0301030001"
"f5627cd5-33e5-a73b-a254-1f79ae9da5f3","2023-03-28T02:57:59.632Z","Công tắc chuyển mạch","RDSWBM0301030001"
"f9194108-8628-4339-b09d-0ef53e20f804","2023-03-28T04:20:29.047Z","Công tắc chuyển mạch","RDSWBM0301030001"
"3c930864-7376-8f33-b3a6-3b4f414fed19","2023-03-01T03:05:31.945Z","Công tắc nóng lạnh","RDSWBM0301010002"
"c70803e1-7fc3-cb3f-8662-b6d453ab9038","2023-03-03T01:50:27.635Z","Công tắc nóng lạnh","RDSWBM0301010002"
"b559541c-8dea-393c-9486-779b1475d1d6","2023-03-03T04:54:20.885Z","Công tắc nóng lạnh","RDSWBM0301010002"
"378a1e17-6ddf-f63a-bec5-8533a643bb2a","2023-03-03T06:22:53.323Z","Công tắc nóng lạnh","RDSWBM0301010002"
"675c4ff0-c7f3-f43b-9199-2d72f24801e7","2023-03-03T08:13:10.102Z","Công tắc nóng lạnh","RDSWBM0301010002"
"512802e3-b545-fe39-acb9-fee4bf28eff6","2023-03-03T08:35:44.777Z","Công tắc nóng lạnh","RDSWBM0301010002"
"f71f012e-7efe-c332-884a-513d51cd6e39","2023-03-03T08:50:05.865Z","Công tắc nóng lạnh","RDSWBM0301010002"
"04523586-43f4-9b38-a87f-8d5b57f49b9d","2023-03-03T09:02:40.334Z","Công tắc nóng lạnh","RDSWBM0301010002"
"a7f5ed62-bc92-363c-9c20-177e3a23129b","2023-03-07T08:00:26.226Z","Công tắc nóng lạnh","RDSWBM0301010002"
"1d430503-c719-1336-80d6-ee5cc771a8d8","2023-03-07T08:01:43.866Z","Công tắc nóng lạnh","RDSWBM0301010002"
"ca7f6649-7808-f537-bc38-c21e5f9a4ca5","2023-03-07T08:14:34.021Z","Công tắc nóng lạnh","RDSWBM0301010002"
"4c946f85-adb3-a132-947e-c5fb34026953","2023-03-07T08:18:14.568Z","Công tắc nóng lạnh","RDSWBM0301010002"
"69733cab-3743-d838-9a19-c2ed33d792b4","2023-03-07T08:19:01.475Z","Công tắc nóng lạnh","RDSWBM0301010002"
"3302453c-61f5-5536-80b8-4ca957f01cc0","2023-03-07T08:24:30.745Z","Công tắc nóng lạnh","RDSWBM0301010002"
"83b26258-cbe8-3a3c-8f90-7b8b07b172b9","2023-03-07T08:42:19.291Z","Công tắc nóng lạnh","RDSWBM0301010002"
"d466d46b-d8d5-5238-b8b5-e1d1adf057f5","2023-03-07T08:46:20.405Z","Công tắc nóng lạnh","RDSWBM0301010002"
"0ede5aba-9384-2e37-820d-5d8dd9e37aac","2023-03-07T08:49:09.902Z","Công tắc nóng lạnh","RDSWBM0301010002"
"22056f1a-4a5f-3031-8eff-3dcdb47595a1","2023-03-07T08:49:48.322Z","Công tắc nóng lạnh","RDSWBM0301010002"
"38ae7472-3c2c-6832-83c2-f965444dec01","2023-03-18T06:12:07.511Z","Công tắc nóng lạnh","RDSWBM0301010002"
"51591468-c014-e23d-9c4b-817d4d2caa04","2023-03-20T08:57:06.660Z","Công tắc nóng lạnh","RDSWBM0301010002"
"75636d1d-38ba-5a3f-94ab-0c3af0aa26de","2023-03-20T15:05:07.258Z","Công tắc nóng lạnh","RDSWBM0301010002"
"d4bb974a-0a66-1a3c-a7b0-53638e2d0b18","2023-03-22T02:29:41.936Z","Công tắc nóng lạnh","RDSWBM0301010002"
"44e6b4d0-537e-9732-89d4-1b0a7f8571da","2023-03-22T02:37:29.831Z","Công tắc nóng lạnh","RDSWBM0301010002"
"067060da-54d1-673e-a226-4bfed04205d1","2023-03-22T02:59:33.486Z","Công tắc nóng lạnh","RDSWBM0301010002"
"0c81358c-cb1f-7f36-a0b2-6d807cd966ce","2023-03-22T03:59:41.059Z","Công tắc nóng lạnh","RDSWBM0301010002"
"dca90127-dec3-983c-aef3-30b042cb122d","2023-03-22T04:31:02.621Z","Công tắc nóng lạnh","RDSWBM0301010002"
"3d385b7e-d72b-2a34-83da-c91d4a3caa1f","2023-03-23T04:33:03.504Z","Công tắc nóng lạnh","RDSWBM0301010002"
"84c0ad18-5bd7-0838-a9e5-4135064f6931","2023-03-26T13:34:19.751Z","Công tắc nóng lạnh","RDSWBM0301010002"
"07e0a102-4408-8732-9198-91ecaffc0abd","2023-03-27T09:00:30.965Z","Công tắc nóng lạnh","RDSWBM0301010002"
"7b1056a0-2099-e43e-a837-10c973dcc8a0","2023-03-30T12:38:32.363Z","Công tắc nóng lạnh","RDSWBM0301010002"
"3a13e1dd-2f19-e33d-9deb-34d8753107dd","2023-03-30T12:56:47.675Z","Công tắc nóng lạnh","RDSWBM0301010002"
"848f0f17-2635-a036-9201-0b8217cb72e4","2023-03-01T09:13:44.631Z","Công tắc 1","RDSWBM0301010001"
"045cd6f1-1039-5c30-abe0-9c05ea5f155a","2023-03-01T09:14:26.120Z","Công tắc 1","RDSWBM0301010001"
"918b8af2-3f70-e536-a82b-fa6e231886de","2023-03-01T09:14:52.950Z","Công tắc 1","RDSWBM0301010001"
"2023-03-03T08:12:43.218Z","2e7913d3-e191-5134-ab58-40059885cabc","Công tắc 1","RDSWBM0301010001"
"93c1a242-3631-e734-b1f2-1360c9579c13","2023-03-07T01:58:58.901Z","Công tắc 1","RDSWBM0301010001"
"22fbb432-3a73-4430-b16e-a77445594b94","2023-03-07T07:58:34.906Z","Công tắc 1","RDSWBM0301010001"
"c20caac6-1793-2f34-9fcb-af1581cc0562","2023-03-07T08:17:14.281Z","Công tắc 1","RDSWBM0301010001"
"cd5942d8-6383-a03d-8522-285cfa093e2f","2023-03-07T08:22:15.792Z","Công tắc 1","RDSWBM0301010001"
"6485d8ad-b008-0d32-b73a-87ae6aee6696","2023-03-07T08:26:12.213Z","Công tắc 1","RDSWBM0301010001"
"b29c094b-0779-1830-9516-063a6ee480a1","2023-03-07T08:44:15.187Z","Công tắc 1","RDSWBM0301010001"
"2023-03-09T04:18:45.096Z","d649f75d-1585-cb3e-86cc-568e3a07b623","Công tắc 1","RDSWBM0301010001"
"50d081fa-3ade-f034-ba42-1332b88bc153","2023-03-10T02:45:00.612Z","Công tắc 1","RDSWBM0301010001"
"596b402c-8f54-f23c-bf0a-b1c27719ce45","2023-03-11T08:29:33.268Z","Công tắc 1","RDSWBM0301010001"
"c58af08a-c1b9-e93a-b0ba-a62dc61bb0d2","2023-03-11T08:30:46.780Z","Công tắc 1","RDSWBM0301010001"
"6267ef95-962c-2330-81ef-559f18cd5eec","2023-03-11T08:33:05.973Z","Công tắc 1","RDSWBM0301010001"
"2023-03-13T02:24:56.641Z","a66a012c-3b30-7c3b-949a-937e91e0a1ff","Công tắc 1","RDSWBM0301010001"
"2023-03-13T02:27:47.940Z","ad7e5d75-a42c-d03d-8a76-7a9f3ff47df2","Công tắc 1","RDSWBM0301010001"
"4f4a60b9-a5ec-7b36-b402-b3f1e402344d","2023-03-14T04:14:24.464Z","Công tắc 1","RDSWBM0301010001"
"2023-03-14T04:30:38.361Z","f70c12d5-5bdc-bc30-a252-5940b38003a3","Công tắc 1","RDSWBM0301010001"
"2023-03-14T04:37:11.514Z","e246e0c9-9f4c-c436-bf76-ac21c1b7740e","Công tắc 1","RDSWBM0301010001"
"2023-03-15T08:52:35.415Z","63a50eca-7333-7731-a2b2-50bd413a04c3","Công tắc 1","RDSWBM0301010001"
"2023-03-16T02:20:09.578Z","df27bc72-0305-8730-a0fd-620f2c651272","Công tắc 1","RDSWBM0301010001"
"98dc0a29-9e0d-7438-84dd-236d004489d8","2023-03-16T04:39:59.217Z","Công tắc 1","RDSWBM0301010001"
"6ab9ac3b-e6ca-6534-8072-e7f3801039fc","2023-03-18T06:13:36.497Z","Công tắc 1","RDSWBM0301010001"
"f4b6f687-6ad1-8a33-98ac-30b7757e5d2b","2023-03-18T06:21:00.854Z","Công tắc 1","RDSWBM0301010001"
"2023-03-20T08:55:46.436Z","e13e990a-6a7a-fb35-86d1-ced3fcd4b45f","Công tắc 1","RDSWBM0301010001"
"eeb49f0d-e9ff-2a3e-89b3-6c3ffaea8ce7","2023-03-20T14:34:51.178Z","Công tắc 1","RDSWBM0301010001"
"be6a82d9-227b-fe38-a80e-014c58450f2c","2023-03-20T14:36:10.148Z","Công tắc 1","RDSWBM0301010001"
"441f9483-ec7a-6332-b4e7-0f12a1b5d1c7","2023-03-22T02:30:17.458Z","Công tắc 1","RDSWBM0301010001"
"9a44514b-e8a7-d336-80e2-c7f9cc6bb316","2023-03-22T02:46:11.405Z","Công tắc 1","RDSWBM0301010001"
"e6c9376e-1532-9a34-8c47-fa0423422eb8","2023-03-22T02:55:25.663Z","Công tắc 1","RDSWBM0301010001"
"b37589a9-f88c-6631-bd95-3ad193204009","2023-03-22T03:00:24.967Z","Công tắc 1","RDSWBM0301010001"
"06470fa5-e581-df35-83c8-6d1ce2e3e0bd","2023-03-22T03:53:07.355Z","Công tắc 1","RDSWBM0301010001"
"e5df9bf4-f812-ba30-8c5e-4d159754c876","2023-03-22T04:01:50.681Z","Công tắc 1","RDSWBM0301010001"
"1e8b9b19-0772-ab39-9731-0114b67d9494","2023-03-22T04:35:10.687Z","Công tắc 1","RDSWBM0301010001"
"24eb4384-c140-d83f-b84e-ee498440f659","2023-03-22T04:45:32.436Z","Công tắc 1","RDSWBM0301010001"
"d89bafcb-6c40-023a-b820-2dc22e5ab8e4","2023-03-22T04:57:43.246Z","Công tắc 1","RDSWBM0301010001"
"b233c499-24cf-af39-ae4e-0bda6376cb20","2023-03-24T03:23:24.586Z","Công tắc 1","RDSWBM0301010001"
